State,Year,CVD_DALY,CVD_DALY_LL,CVD_DALY_UL,CVD_YLD,CVD_YLD_LL,CVD_YLD_UL,CVD_YLL,CVD_YLL_LL,CVD_YLL_UL,CVD_Death,Death_LL,Death_UL,CVD_Prevalence,CVD_Prev_LL,CVD_Prev_UL,CVD_Incidence,CVD_Inci_LL,CVD_Inci_UL,Stroke_DALY,Stroke_DALY_UL,Stroke_DALY_LL,Stroke_YLD,Stroke_YLD_LL,Stroke_YLD_UL,Stroke_YLL,Stroke_YLL_LL,Stroke_YLL_UL,Stroke_Death,Stroke_Death_LL,Stroke_Death_UL,Stroke_Incidence,Stroke_Inci_LL,Stroke_Inci_UL,Stroke_Prevalence,Stroke_Preva_LL,Stroke_Preva_UL
Himachal Pradesh,2018,4676.81,3923.57,5589.01,281.84,204.32,365.9,4394.97,3667.91,5295.18,193.43,162.88,233.91,6152.31,5747.73,6560.66,729.71,668.44,796.16,959.93,788.92,1245.72,107.27,76.2,137.72,852.66,686.45,1143.29,40.61,32.85,56.77,92.13,82.23,103.91,722.54,648.22,803.03
Himachal Pradesh,2019,4731.72,3891.29,5780.76,286.02,206.8,369.47,4445.7,3609.64,5505.08,196.85,162.14,245.63,6265.26,5839,6698.47,745.17,678.21,812.06,970.23,795.36,1316.63,109.05,78.16,138.5,861.18,685.96,1212.21,41.22,33,59.53,94.83,84.6,107.16,735.13,657.39,818.35
Jammu & Kashmir and Ladakh,1990,3208.88,2669.43,3817.46,144.26,105.14,187.29,3064.62,2532.35,3679.28,108.15,89.68,127.82,2870.05,2653.43,3087.55,365.58,336.43,397.69,795.68,647.19,966.87,60.23,42.95,77.72,735.45,590.75,907.51,28.52,22.78,35.2,61.29,54.7,68.77,399.61,354.3,445.82
Jammu & Kashmir and Ladakh,1991,3232.51,2674.65,3838.57,144.81,104.51,188.09,3087.69,2538.56,3700.34,109.07,91.08,128.73,2885.68,2676.91,3108.86,369.06,339.59,401.23,802.18,657.36,987.09,60.48,43.24,77.61,741.71,594.15,922.43,28.77,23.29,35.66,60.98,54.49,68.2,402.36,360.54,446.3
Jammu & Kashmir and Ladakh,1992,3263.09,2719.51,3891.49,145.37,105.32,188.11,3117.71,2593.95,3747.63,109.95,92.57,129.44,2901.78,2690.22,3113.57,372.63,342.17,405.04,806.51,661.7,975.4,60.69,43.17,77.88,745.82,599.15,915.91,28.86,23.33,35.23,60.65,54.37,67.67,403.23,363.09,445.04
Jammu & Kashmir and Ladakh,1993,3205.99,2699.85,3753.17,146,105.46,189.27,3059.99,2545.12,3609.11,108.43,91.85,126.75,2922.82,2710.67,3138.29,376.32,345.32,408.62,791.73,648.65,953.37,60.91,43.57,77.69,730.82,594.03,889,28.38,23.06,34.49,60.32,54.2,67.18,405.29,365.4,447.98
Jammu & Kashmir and Ladakh,1994,3164.03,2679.37,3724.16,146.74,105.33,190.44,3017.29,2541.73,3580.77,106.9,91.16,124.66,2947.01,2735.6,3159.54,380.02,348.77,412.73,780.05,648.57,929.57,61.13,43.84,78.38,718.92,587.55,867.01,27.89,22.73,33.54,60.03,53.97,66.92,407.03,366.89,446.88
Jammu & Kashmir and Ladakh,1995,3102.07,2615.65,3636.62,147.62,106.22,191.22,2954.45,2479.35,3487.57,105.13,89.29,122.96,2975.23,2762.49,3191.5,383.62,351.3,416.74,763.73,624.86,907.94,61.35,43.82,78.47,702.38,562.67,850.89,27.33,21.88,33.15,59.78,53.75,66.82,408.39,368.76,449.36
Jammu & Kashmir and Ladakh,1996,3076.13,2644.65,3554.13,148.37,106.53,192.35,2927.76,2510.15,3406.78,104.74,89.93,119.93,3005.91,2797.3,3215.99,386.85,354.91,420.34,758.51,625.37,896.06,61.47,44.64,78.54,697.04,567.1,837.53,27.23,22.25,32.95,59.41,53.43,66.36,408.84,369.34,451.02
Jammu & Kashmir and Ladakh,1997,3157.06,2704.72,3650.22,148.7,106.76,192.87,3008.36,2551.88,3515.84,108.51,93.75,125.72,3035.4,2823.07,3251.83,389.37,357.01,422.59,777.22,656.56,917.12,61.37,44.1,79.13,715.85,596.47,859.24,28.17,23.7,33.76,58.77,52.89,65.55,407.89,366.79,449.27
Jammu & Kashmir and Ladakh,1998,3180.32,2742.87,3673,148.96,108.07,193.27,3031.36,2594.86,3536.54,110.24,94.98,127.38,3065.15,2846.7,3285.85,391.83,359.56,425.31,780.79,664.23,920.37,61.22,43.9,78.21,719.57,604.69,865.1,28.54,24.17,34.28,58.08,52.24,64.68,405.87,363.49,449.6
Jammu & Kashmir and Ladakh,1999,3121.22,2715.46,3554.35,149.58,107.94,193.87,2971.64,2580.03,3423.83,107.87,94.49,123.81,3102.98,2867.52,3320.92,395.25,362.51,430.04,761.85,641.3,888.2,61.14,43.82,79.13,700.71,581.22,830.9,27.8,23.12,32.97,57.59,51.79,64.32,406.04,361.6,452.44
Jammu & Kashmir and Ladakh,2000,3118.99,2732.67,3546.68,150.94,109.17,194.55,2968.05,2588.92,3393.85,109.05,95.83,124.44,3148.75,2919.82,3373.3,400.34,366.47,435.86,758.44,645.08,887.62,61.47,43.52,79.22,696.96,584.97,824.97,27.95,23.55,32.96,57.54,51.64,64.39,407.98,360.98,454.65
Jammu & Kashmir and Ladakh,2001,3156.33,2784.19,3532.6,152.99,109.82,198.18,3003.35,2629.03,3371.89,112.02,99.1,125.82,3202.8,2961.25,3432.45,409.05,374.95,445.14,764.76,659.05,879.29,62.2,44.17,80.22,702.56,598.12,813.73,28.49,24.35,33.1,57.81,51.9,64.6,412.39,367.41,458
Jammu & Kashmir and Ladakh,2002,3166.34,2844.94,3556.34,155.24,112.23,200.08,3011.09,2693.33,3399,113.48,102.38,127.22,3262.03,3029.74,3493.41,420.97,386.25,457.46,765.27,667.36,871.62,63.02,45.27,80.72,702.25,606.76,811.42,28.72,24.94,33.12,58.06,52.15,64.92,418.35,374.49,463.34
Jammu & Kashmir and Ladakh,2003,3290.18,2953.06,3680.07,157.76,113.29,204.37,3132.41,2797.07,3516.15,120.52,107.73,136.27,3322.41,3091.29,3551.12,433.7,397.77,471,800.45,703.43,913.87,63.95,45.95,82.18,736.49,641.06,851.56,30.58,26.71,35.61,58.28,52.37,65.07,424.28,382.18,469.02
Jammu & Kashmir and Ladakh,2004,3195.12,2908.52,3508.45,160.3,115.68,207.68,3034.83,2751.76,3353.15,117.03,106.32,130.03,3383.1,3155.36,3617.14,445.33,408.2,483.8,772.37,681.2,867.78,64.88,46.55,83.48,707.49,617.29,802.97,29.44,25.73,33.66,58.52,52.65,65.19,429.57,387.64,471.91
Jammu & Kashmir and Ladakh,2005,3183.39,2907.13,3514.28,162.76,117.76,212.19,3020.63,2735.74,3358.59,118.05,107.55,131.76,3446.38,3215.81,3680.41,454.07,415.87,494.33,768.8,676.1,867.68,65.55,47.13,83.83,703.25,612.34,808.44,29.64,25.91,34.34,58.87,52.9,65.57,434.26,392.35,477.53
Jammu & Kashmir and Ladakh,2006,3296.51,3032.31,3635.52,165.35,120.04,214.09,3131.16,2867.69,3473.76,123.62,113.13,138.44,3516.22,3279.23,3757.35,459.93,421.2,501.47,780.13,699.72,876.97,66.13,47.66,84.73,714,636.46,808.52,30.28,27.05,34.64,59.22,53.14,65.94,438.66,397.26,481.06
Jammu & Kashmir and Ladakh,2007,3348.5,3071.41,3690.91,168.23,122.39,217.63,3180.27,2906.45,3524.49,125.89,115.1,139.68,3596.17,3347.01,3855.35,464.35,425.55,505.93,780.52,702.23,873.74,66.61,47.69,85.66,713.91,641.02,809.07,30.26,27.11,34.3,59.43,53.16,66.17,442.05,398.86,487.12
Jammu & Kashmir and Ladakh,2008,3442.7,3172.57,3790.19,171.26,123.69,222.29,3271.44,3006.45,3611.41,130.67,119.75,144.94,3679.65,3424.06,3938.64,468.17,429.03,509.31,792.17,717.14,884.83,67.06,48.11,86,725.11,653.89,817.63,30.94,27.81,35.09,59.64,53.29,66.44,445.55,399.6,494.92
Jammu & Kashmir and Ladakh,2009,3456.83,3178.98,3771.07,174.61,126.32,227.02,3282.23,3016.36,3591.56,131.41,120.66,143.98,3765.97,3486.37,4048.24,472.53,432.92,513.8,782.98,707.51,870.53,67.64,47.65,87.71,715.34,646.11,796.44,30.57,27.54,34.28,59.97,53.62,66.79,449.54,401.43,500.67
Jammu & Kashmir and Ladakh,2010,3518.54,3227.05,3857.11,178.15,128.43,230.33,3340.38,3049.42,3687.42,132.79,121.65,146.17,3850.62,3563.09,4143.22,478.88,438.71,521.15,782.4,705.06,866.8,68.39,48.93,87.83,714.01,640.64,797.13,30.29,27.14,34.18,60.61,54.16,67.68,454.12,404.91,505.05
Jammu & Kashmir and Ladakh,2011,3725.78,3412.05,4093.69,182.68,131.75,237.55,3543.1,3237.92,3887.19,141.73,129.64,155.8,3949.6,3669.33,4237.46,488.65,448.81,531.04,814.32,737.08,907.99,69.38,49.63,89.47,744.94,674.57,838.26,31.72,28.56,35.85,61.57,55.15,68.58,460.77,412.68,513.7
Jammu & Kashmir and Ladakh,2012,3893.19,3583.97,4247.4,188.4,136.57,245.25,3704.79,3391.34,4056.79,150.42,138.51,164.83,4060.68,3770.4,4341.03,500.33,460.12,542.75,841.31,763.87,926.51,70.73,50.73,90.41,770.58,691.78,856.68,33.17,29.81,36.94,62.69,56.31,69.7,470.23,421.11,521.59
Jammu & Kashmir and Ladakh,2013,3965.39,3632.15,4308.73,194.43,140.26,253.02,3770.96,3438.48,4126.22,156.37,143.14,170.55,4170.11,3887.87,4458.35,512.34,471.97,555.05,858.92,779.12,954.43,72.36,51.32,91.99,786.57,709.29,875.78,34.56,30.99,38.86,63.92,57.56,70.77,480.04,432.07,527.64
Jammu & Kashmir and Ladakh,2014,4019.26,3692.24,4364.07,199.86,144.28,261.38,3819.4,3504.76,4159.09,160.23,147.13,174.59,4271.05,3989.07,4557.71,523.49,482.26,566.34,871.63,789.31,953.35,73.76,53.1,93.9,797.88,714.45,881.36,35.41,31.81,39.33,65.25,58.8,72.21,489.26,444.48,535.65
Jammu & Kashmir and Ladakh,2015,4105.63,3753.8,4504.63,204.24,148.32,265.85,3901.39,3550.14,4279.32,162.71,148.7,178.29,4356.64,4068.71,4659.46,532.79,490.98,577.25,888.43,801.17,983.19,75.15,54.49,95.92,813.28,727.81,903.07,35.81,31.98,39.86,66.7,60.16,73.83,499.04,451.17,548.64
Jammu & Kashmir and Ladakh,2016,4085.64,3715.45,4560.19,207.9,151.58,270.81,3877.74,3516.59,4326.15,160.84,146.34,180.48,4430.41,4130.89,4731.14,539.26,496.71,582.98,879.83,785.86,1002.45,77.24,55.34,98.89,802.6,713.25,919.49,35.14,31.33,40.14,69.59,62.4,77.4,514.36,465.05,567.19
Jammu & Kashmir and Ladakh,2017,4099.03,3617.43,4659.22,211.29,153.38,274.2,3887.74,3405.48,4464.3,163.88,144.54,189.74,4498.73,4175.14,4806.76,546.13,502.69,591.47,887.15,772.69,1025.38,79.26,56.4,101.49,807.89,693.8,942.21,35.9,31.06,42.39,72.71,64.62,81.29,528.57,469.78,590.42
Jammu & Kashmir and Ladakh,2018,4194.75,3636.58,4928.62,213.73,153.93,278.25,3981.02,3436.59,4724.65,169.55,148.03,199.84,4558.75,4233.56,4874.87,554.92,510.56,600.97,904.73,768.99,1061.63,80.51,57.89,103.35,824.22,695.23,977.24,37.01,31.45,44.36,74.78,66.72,83.54,537.18,476.98,600.7
Jammu & Kashmir and Ladakh,2019,4234.54,3587.65,5005.15,215.36,156.05,280.03,4019.18,3366.68,4798.65,172.61,147.51,206.33,4602.89,4290.06,4923.43,562.94,517.68,608.76,911.86,754.68,1091.68,81.72,58.46,104.84,830.14,678.97,1005.66,37.56,31.3,45.49,76.68,68.4,85.7,545.79,485.12,609.96
Jharkhand,1990,4046.55,3338.33,4886.68,158.37,114.14,203.67,3888.19,3181.24,4706.35,137.83,112.79,166.53,3134.96,2908.12,3357.12,412.56,379.42,447.45,1163.85,949.99,1438.31,70.74,50.69,91.25,1093.11,886.65,1360.52,41.84,33.65,52.44,72.93,65.13,81.72,477.77,427.31,531.42
Jharkhand,1991,4011.67,3298.71,4890.66,158.08,115.04,203.46,3853.59,3134.16,4731.21,137.21,112.06,169.51,3140.11,2919.55,3357.82,415.58,383.41,450.51,1150.2,940.8,1442.52,70.3,50.69,90.14,1079.9,872.75,1377.79,41.54,33.46,53.56,72.77,65.14,81.25,474.07,425.26,522.81
Jharkhand,1992,3973.42,3278.59,4792.29,157.55,115.06,202.83,3815.87,3130.51,4632.55,135.9,111,164.66,3141.03,2924.49,3353.73,417.61,385.77,452.55,1138.26,927.59,1419.51,69.76,50.31,89.54,1068.49,856.64,1350.23,41.12,32.71,53.11,72.46,64.86,80.91,470.42,423.24,517.34
Jharkhand,1993,3895.74,3266.79,4660.47,157.08,114.81,202.12,3738.66,3110.14,4479.17,133.46,110.46,160.66,3141.07,2926.89,3349.16,418.81,387.15,453.11,1109.27,917.57,1369.24,69.35,50.1,88.47,1039.92,851.73,1298.21,40.13,32.56,51.14,72.06,64.5,80.62,467.2,421.32,512.01
Jharkhand,1994,3846.67,3168.45,4571.13,156.68,114.89,201.66,3690,3012.51,4419.62,131.49,106.99,157.86,3139.85,2925.22,3348.59,419.34,387.75,453.39,1089.61,880.77,1335.89,69.04,49.79,88.12,1020.56,816.82,1275.98,39.32,31.4,49.09,71.63,64.23,80.11,464.85,421.34,509.84
Jharkhand,1995,3708.2,3147.38,4430.8,156.44,114.28,201.19,3551.76,2997.7,4261.72,126.91,105.46,152.29,3140.63,2924.05,3358.81,419.26,387.63,453.04,1047.7,868.67,1313.32,68.85,49.84,87.68,978.85,800.62,1239.75,37.85,30.71,48.08,71.22,63.88,79.64,463.34,418.41,510.35
Jharkhand,1996,3701.95,3138.13,4347.29,156.17,114.05,201.16,3545.79,2985.73,4189.35,127,107.7,150.52,3142.42,2929.33,3353.91,418.63,386.84,451.77,1042.42,878.6,1281.18,68.66,49.88,87.6,973.75,804.64,1212.14,37.72,31.13,47.59,70.66,63.36,78.99,461.9,418.82,505.99
Jharkhand,1997,3775.15,3228.46,4390.36,155.59,113.68,200.54,3619.56,3070.24,4249.62,130.44,109.97,153.64,3140.46,2925.21,3358.23,416.71,385.84,450.51,1061.55,893.24,1297.32,68.42,48.98,87.16,993.13,825.55,1227.68,38.71,32.04,47.42,69.67,62.54,77.93,460.1,415.19,504.66
Jharkhand,1998,3772.11,3246.67,4408.13,155,112.55,199.65,3617.11,3090.36,4245.16,130.99,111.48,154.41,3137.65,2912.61,3355.85,414.32,382.7,448.06,1059.16,899.02,1300.27,68.25,49.12,87.07,990.91,830.27,1230.3,38.87,32.33,48.45,68.49,61.47,76.47,458.21,413.6,507.09
Jharkhand,1999,3710.59,3225.17,4251.62,154.56,112.93,199.53,3556.03,3063.65,4078,127.84,109.49,147.95,3138.15,2914.4,3361.44,412.8,380.52,447.9,1035.44,882.77,1244.43,68.12,48.68,87.16,967.32,812.14,1182.49,37.78,31.31,46.91,67.45,60.46,75.16,456.69,408.73,504.5
Jharkhand,2000,3831.83,3335,4414.36,154.62,112.39,198.73,3677.21,3181.69,4272.45,133.09,114.1,155.8,3143.76,2922.45,3367.87,412.79,379.77,448.97,1063.64,915.39,1271.31,68.18,48.58,87.91,995.46,843.74,1204.21,39.16,32.75,48.41,66.79,59.66,74.29,456.05,406.27,507.31
Jharkhand,2001,3875.75,3441.74,4370.48,155.18,112.71,199.85,3720.57,3291.13,4213.15,135.82,118.5,155.85,3157.51,2939.3,3380.93,416.04,382.95,451.7,1074.48,925.8,1283.34,68.39,48.93,88.21,1006.09,862.26,1214.25,39.83,33.63,49.26,66.53,59.61,74,456.89,408.87,508.24
Jharkhand,2002,3887.7,3457.06,4369.22,155.68,113.03,200.75,3732.02,3322.55,4223.65,136.93,120.4,155.52,3176.22,2960.89,3407.03,421.69,389.47,456.34,1077.03,945.88,1303.19,68.47,49.23,87.29,1008.56,877.04,1234.75,40.07,34.45,48.53,66.28,59.46,73.74,457.37,413.48,504.83
Jharkhand,2003,3845.47,3463.36,4339.35,156.57,113.56,202.32,3688.9,3313.58,4193.41,135.31,120.17,153.82,3199.72,2977.89,3425.83,428.65,396.44,463.52,1063.35,934.45,1273.09,68.69,49.27,87.86,994.66,864.96,1209.51,39.44,33.81,48.53,66.12,59.33,73.68,457.73,414.83,506.43
Jharkhand,2004,3699.35,3367.04,4104.39,157.83,113.96,203.42,3541.51,3203.3,3955.86,129.4,115.78,145.98,3233.54,3014.88,3454.98,435.96,403.64,472.33,1016.35,901.69,1190.92,69.07,49.66,87.65,947.29,836.72,1122.57,37.46,32.6,45.43,66.11,59.24,73.85,459.41,415.95,504.41
Jharkhand,2005,3612.8,3273.53,4021.9,159.51,115.35,205.86,3453.29,3131.66,3853.44,127.51,114.29,142.99,3276.57,3059.79,3494.81,442.18,408.6,479.66,993.74,877.79,1160.71,69.51,49.84,88.24,924.22,811.41,1087.61,36.96,31.95,44.17,66.28,59.41,74.16,462.18,420.13,505.97
Jharkhand,2006,3587.52,3271.01,3983.58,162.01,116.71,210.37,3425.52,3114.31,3815.13,127.86,114.62,143.02,3339.3,3120.07,3573.59,447.97,413.76,484.75,968.37,858.89,1129.53,70.21,50.54,89.24,898.17,794.48,1061.4,36.21,31.6,43.26,66.57,59.64,74.5,466.9,423.33,510.36
Jharkhand,2007,3904.9,3570.82,4366.56,164.9,118.8,213.73,3740,3411.12,4201.96,139.15,125.99,157.37,3411.57,3172.6,3643.27,452.41,417.53,488.61,1031.29,916.92,1221.24,70.93,51.04,90.51,960.36,848.39,1148.92,38.48,33.81,46.27,66.67,59.58,74.63,471.49,427.73,518.41
Jharkhand,2008,3740.15,3387.45,4140.18,168.02,122.17,217.12,3572.12,3230.75,3968.55,133.71,119.71,149.58,3491.45,3247.62,3731.21,456.38,420.14,493.41,982.38,873.96,1155.1,71.55,50.92,91.86,910.83,801,1087.08,36.67,31.78,44.22,66.69,59.68,74.49,476.39,427.97,527.04
Jharkhand,2009,3930.63,3600.26,4297.47,171.42,123.93,221.8,3759.2,3435.46,4117.62,139.22,125.8,154.28,3575.31,3321.37,3835.69,460.94,424.06,500.37,1027.58,918.89,1200.4,72.31,51.85,92.5,955.27,850.1,1125.49,37.97,33.41,45.12,66.78,59.74,74.43,481.64,431.66,532.04
Jharkhand,2010,3765.04,3424.89,4132.12,174.93,125.94,226.62,3590.1,3261.03,3961.67,132.26,119.1,147.17,3658.82,3386.81,3930.15,466.65,428.45,507.78,974.93,866.63,1146.98,73.11,52.04,94.11,901.82,795.86,1074.37,35.62,31.07,42.71,67.04,60.06,74.75,487.22,435.73,538.54
Jharkhand,2011,3441.92,3118.09,3811.2,179.24,129.82,231.78,3262.69,2937.28,3620.85,121.89,109.03,136.44,3757.96,3482.56,4046.46,474.89,437.21,514.89,886.75,782.23,1041.08,74.1,53.08,95.52,812.65,708.25,964.59,32.46,27.92,39.03,67.51,60.54,75.34,493.18,441.04,545.87
Jharkhand,2012,3724.29,3394.76,4056.09,183.87,132.99,238.56,3540.42,3226.16,3873.65,132.98,119.92,146.35,3857.96,3580.61,4134.38,482.56,445.04,522.19,959.59,855.96,1091.87,74.9,53.65,95.5,884.69,782.53,1018.81,35.41,30.89,41.42,67.87,60.92,75.78,497.68,449.39,547.56
Jharkhand,2013,3673.3,3372.26,3997.29,188.33,136.72,243.87,3484.97,3204.12,3805.64,134.3,121.82,147.45,3952.27,3678.84,4235.55,489.15,451.63,528.55,944.82,848.22,1075.24,75.68,54.54,96.78,869.14,775.23,1004.12,35.61,31.45,41.87,68.16,61.21,75.9,502.66,454.99,550.23
Jharkhand,2014,3533.71,3202.32,3846.45,192.74,139.17,249.62,3340.97,3016.26,3654.8,131.02,117.25,144.28,4043.26,3762.68,4332.86,495.51,457.53,534.98,922.76,816.97,1050.95,76.56,54.99,97.27,846.2,747.34,976.66,35.09,30.51,40.34,68.56,61.65,76.4,507.78,460.71,554.77
Jharkhand,2015,3377.49,3085.25,3717.27,196.61,141.94,255.38,3180.87,2905.98,3502.6,127.44,114.87,141.06,4127.51,3846.39,4427.64,502.27,462.12,541.81,881.77,783.01,1013.66,77.41,55.44,99.26,804.36,708.17,939.07,33.88,29.77,39.63,69.24,62.27,77.22,513.57,464.74,560.51
Jharkhand,2016,2984.54,2699.15,3299.62,200.61,145.96,259.96,2783.93,2502.96,3096.55,115.55,103.22,128.24,4207.88,3909.15,4509.76,508.46,468.73,548.37,788.07,695.28,915.93,78.98,56.56,101.63,709.1,620.35,832,30.79,26.59,36.18,71.01,63.81,79.27,523.42,472.71,575.06
Jharkhand,2017,2814.34,2479.85,3213.2,204.39,148.69,264.18,2609.95,2288.75,3011.12,111.1,96.18,128.25,4291.07,3974.74,4617.89,516.43,474.68,561.68,757.03,651.3,897.17,80.68,57.57,103.3,676.35,571.34,817.98,29.99,25.14,35.86,73.22,65.51,82.42,535.91,478.83,597.17
Jharkhand,2018,2804.55,2410.63,3236.7,207.72,151.33,268.04,2596.83,2216.68,3005.82,113,96.79,130.33,4377.25,4060.57,4705.18,527.82,485.65,574.76,759.25,649.09,911.8,82.02,58.77,104.62,677.23,570.84,833.22,30.63,25.75,37.24,75.28,67.17,84.37,544.95,487.32,603.44
Jharkhand,2019,2821.75,2412.23,3293.64,210.17,152.46,272.52,2611.58,2201.71,3088.13,115.32,97.7,134.74,4448.22,4134.5,4775.74,538.51,494.92,587.43,765.79,644.37,920.95,83.38,60.04,107.22,682.41,564.58,836.79,31.25,25.81,38.02,77.65,69.11,87.13,554.59,496.31,616.3
Karnataka,1990,4490.71,3656.78,5242.9,170.11,123.1,218.14,4320.61,3504.81,5064.08,153.28,126.91,179.37,3357.66,3120.23,3601.91,444.35,409.25,479.18,1253.38,1022.77,1476.52,77.88,55.83,98.79,1175.5,950.61,1398.2,45.82,37.65,54.58,75.4,67.49,84.82,526.34,472.38,583.77
Karnataka,1991,4582.65,3910.41,5279.61,171.32,123.53,219.69,4411.34,3743.46,5107.05,157.76,134.06,183.04,3399.95,3161.83,3641.74,455.25,420.49,490.69,1283.97,1093.87,1507.7,78.02,56.28,99.49,1205.96,1015.19,1431.5,47.28,39.93,56.06,76.16,68.23,85.42,527.49,477.01,582.19
Karnataka,1992,4592.97,3968.34,5241.4,172.37,124.58,221.31,4420.6,3801.64,5060.56,158.89,137.79,182.25,3439.53,3204.39,3674.18,465.02,430.55,501.82,1287,1089.86,1488.63,78.14,56.51,99.73,1208.86,1007.51,1418.05,47.59,39.97,55.77,76.74,68.93,85.73,528.41,478.63,577.69
Karnataka,1993,4544.64,3985.61,5108.78,173.61,126.51,223.51,4371.02,3815.74,4925.29,157.82,138.24,178.46,3479.15,3245.71,3712.98,473.76,439.39,508.07,1267.55,1087.33,1458.96,78.42,56.78,100.27,1189.13,999.52,1377.48,47.04,39.66,54.75,77.23,69.46,85.95,529.55,481.66,577.82
Karnataka,1994,4554.09,4040.68,5051.14,175.05,126.99,224.83,4379.04,3869.73,4873.4,157.52,139.11,175.4,3521.78,3294.21,3757.9,481.43,446.46,515.85,1261.75,1088.08,1429.83,78.81,57.03,100.45,1182.94,1012.19,1351.18,46.66,39.8,53.47,77.68,69.95,86.23,532.57,485.66,581.34
Karnataka,1995,4498.99,4006.92,4949.23,176.86,127.98,227.49,4322.13,3834.14,4776.93,155.78,138.49,171.83,3567.63,3336.73,3804.88,487.8,452.63,523.31,1241.5,1075.24,1393.43,79.47,57.55,101.58,1162.03,996.07,1314.08,45.95,39.62,51.96,78.1,70.32,86.92,536.38,486.96,584.09
Karnataka,1996,4698.35,4196.31,5131.69,178.46,129.72,229.68,4519.89,4018.95,4953.85,162.92,145.24,178.89,3613.07,3381.18,3854.61,492.19,457.16,528.24,1290.36,1119.03,1442.91,80.05,58.09,102.01,1210.31,1047.7,1359.49,47.94,41.68,53.49,78.2,70.47,86.93,540.85,494.1,590.78
Karnataka,1997,4981.95,4484.92,5469.24,179.77,130.6,232.17,4802.18,4299.2,5296.91,175.33,157.74,193.1,3650.69,3413.91,3897.34,493.94,458.24,530.62,1373.78,1207.9,1529.1,80.68,57.63,102.79,1293.1,1130.33,1453.84,51.88,45.53,58.21,77.67,69.91,86.3,544.32,492.48,593.05
Karnataka,1998,5162.59,4663.2,5676.58,180.87,129.77,234.1,4981.73,4482.1,5479.99,181.26,164.08,198.93,3685.03,3441,3942.03,494.64,457.74,533.4,1413.82,1254.36,1573.11,81.27,58.01,103.96,1332.55,1177.23,1485.24,53.46,47.54,59.62,76.87,69.21,85.4,548.75,496.01,605.92
Karnataka,1999,5007.24,4520.39,5466.71,182.26,132.15,235.39,4824.98,4349.73,5285.89,171.19,155.41,187.34,3728.4,3478.38,3978.8,496.97,458.13,537.23,1341.63,1194.11,1490.87,81.87,59.05,105.57,1259.76,1114.74,1404.66,49.68,43.84,55.44,76.31,68.79,84.98,552.68,498.32,610.34
Karnataka,2000,4957.54,4486.27,5411.34,184.43,133.83,238.64,4773.12,4281.02,5220.94,169.29,152.45,184.71,3785.23,3529.62,4048.16,502.7,462.76,544.23,1312.04,1163.44,1458.2,82.76,59.5,106.15,1229.28,1078.47,1368.28,48.56,42.43,54.21,76.36,68.86,85.05,558.39,502.49,620.11
Karnataka,2001,4708.1,4278.57,5147.12,187.09,135.49,241.52,4521.01,4105.8,4938.45,163.85,148.12,178.85,3857.68,3596.26,4120.88,515.14,474.77,556.5,1241.05,1095.81,1380.77,83.67,59.97,107.41,1157.38,1017.01,1296.39,46.6,41.13,52.11,76.92,69.42,85.69,564.91,507.38,624.52
Karnataka,2002,4497.85,4073.55,4928.22,190.07,138.28,244.68,4307.78,3892.74,4739.63,159.04,143.59,174.9,3942.74,3680.41,4205.2,533.8,493.25,575.07,1184.15,1046.34,1318.32,84.66,61.06,108.16,1099.49,963.32,1232.18,44.99,39.53,50.44,77.53,69.91,86.5,571.59,517.82,628.49
Karnataka,2003,4332.69,3929.11,4754.17,193.54,141.11,248.58,4139.15,3747.75,4553.98,154.07,138.73,169.25,4038.77,3777.41,4300.43,555.41,514.21,598.28,1141.38,1018.51,1269.69,85.79,62.13,109.57,1055.59,938.83,1183.95,43.43,38.52,48.73,78.22,70.5,87.18,578.62,524.83,636.45
Karnataka,2004,4221.1,3848.68,4648.66,197.16,143.21,254.32,4023.94,3655.05,4459.52,148.95,135.56,164.05,4139.48,3865.81,4400.75,576.42,534.96,619.8,1099.33,972,1225.19,86.85,62.65,110.33,1012.48,892.52,1132.15,41.54,36.85,46.53,79.08,71.15,88.33,584.59,533.01,640.42
Karnataka,2005,4336.02,3950.11,4736.79,200.84,145.6,259.57,4135.18,3740.64,4549.62,155.4,141.47,169.98,4240.66,3968.11,4509.05,592.32,550.76,638.6,1136.83,1008.37,1262.09,87.87,63.26,111.53,1048.96,923.55,1170.51,43.65,38.63,48.77,80.09,71.96,89.47,591.56,538.74,647.22
Karnataka,2006,4573.98,4176.26,5001.37,204.75,148.62,263.64,4369.23,3959.38,4782.34,166.65,150.86,181.92,4342.69,4064.25,4619.82,601.38,559.77,647.31,1176.88,1054.92,1307.56,88.9,65.06,112.49,1087.98,962.99,1210.53,45.6,40.5,50.83,81.1,72.92,90.46,598.65,545.62,655.29
Karnataka,2007,4897.11,4437.86,5367.59,208.7,151.19,270.03,4688.41,4241.52,5164.48,181.51,164.28,199.35,4443.24,4158.4,4721.69,605.18,562.83,653.71,1239.86,1107.93,1372.05,89.92,64.84,115.36,1149.94,1022.57,1282.7,48.56,43.43,54.18,81.88,73.75,91.34,605.19,547.38,663.56
